

















"[0.9278870820999146, 0.7601820230484009, 4.280778398424445e-07]","[0.7951030731201172, 0.7967613935470581, -0.03330038860440254]","[0.6492220163345337, 0.7631043791770935, -0.04514928162097931]","[0.5478098392486572, 0.7003237009048462, -0.05740983411669731]","[0.46748337149620056, 0.6449784636497498, -0.06822622567415237]","[0.616318941116333, 0.5537807941436768, -0.0015170915285125375]","[0.4945623278617859, 0.48726558685302734, -0.03204864263534546]","[0.4177839159965515, 0.44727855920791626, -0.06064440682530403]","[0.35322248935699463, 0.4081987738609314, -0.08309922367334366]","[0.655890703201294, 0.47245797514915466, -0.012812118045985699]","[0.5308977961540222, 0.3711516857147217, -0.04036756604909897]","[0.45150694251060486, 0.31101691722869873, -0.06887595355510712]","[0.3864179849624634, 0.2626902759075165, -0.08974070847034454]","[0.7172771692276001, 0.4189525544643402, -0.03250584751367569]","[0.604358971118927, 0.30537015199661255, -0.06772258132696152]","[0.5291011929512024, 0.23808535933494568, -0.09358561784029007]","[0.4628002941608429, 0.18421873450279236, -0.11092924326658249]","[0.7985544800758362, 0.38177213072776794, -0.055808428674936295]","[0.7419686317443848, 0.2592805027961731, -0.08935115486383438]","[0.6966468095779419, 0.18181493878364563, -0.10634180158376694]","[0.6500961780548096, 0.11677718162536621, -0.11746720969676971]"
"[0.9044674634933472, 0.7644610404968262, 3.3258370990552066e-07]","[0.772619366645813, 0.7972889542579651, -0.030100639909505844]","[0.6273373365402222, 0.7598727345466614, -0.04013919085264206]","[0.5275931358337402, 0.6989558339118958, -0.051259350031614304]","[0.4482256770133972, 0.6443383693695068, -0.06143518164753914]","[0.5965180993080139, 0.5523666739463806, -0.001927732490003109]","[0.4731977880001068, 0.4875202178955078, -0.03264705464243889]","[0.3943314850330353, 0.44931045174598694, -0.06089066341519356]","[0.3288995325565338, 0.4123150110244751, -0.08290859311819077]","[0.6356490850448608, 0.47244226932525635, -0.014530915766954422]","[0.5132827162742615, 0.3721672296524048, -0.04252615198493004]","[0.43217501044273376, 0.3137505054473877, -0.07137385755777359]","[0.3653474748134613, 0.26831141114234924, -0.09252885729074478]","[0.6953495144844055, 0.4193546175956726, -0.03500824794173241]","[0.582606315612793, 0.3061572313308716, -0.068931445479393]","[0.5077290534973145, 0.24230411648750305, -0.09449306130409241]","[0.4412100315093994, 0.1921105682849884, -0.1120777279138565]","[0.7737411856651306, 0.3839242458343506, -0.05902305990457535]","[0.7147022485733032, 0.26463958621025085, -0.09158449620008469]","[0.665774405002594, 0.19073456525802612, -0.1089778020977974]","[0.6162064671516418, 0.13015303015708923, -0.12064889073371887]"
"[0.8763447999954224, 0.7566053867340088, 3.1133166089603037e-07]","[0.746605396270752, 0.7870447039604187, -0.029519755393266678]","[0.6044132709503174, 0.7491655945777893, -0.03861184045672417]","[0.50668865442276, 0.6920667886734009, -0.04903202876448631]","[0.4264587163925171, 0.6428431868553162, -0.05810116231441498]","[0.5720599889755249, 0.5488637685775757, 0.004353654105216265]","[0.4502326250076294, 0.48366254568099976, -0.023767689242959023]","[0.3740184009075165, 0.44641485810279846, -0.05058079585433006]","[0.31123098731040955, 0.41001230478286743, -0.0716235414147377]","[0.6109932661056519, 0.4718841016292572, -0.00750483525916934]","[0.4931052327156067, 0.3776843249797821, -0.034096017479896545]","[0.41828078031539917, 0.32139790058135986, -0.0618661530315876]","[0.35712701082229614, 0.2752949893474579, -0.0820748507976532]","[0.6674955487251282, 0.41827744245529175, -0.02765238657593727]","[0.557898759841919, 0.3124452233314514, -0.060017816722393036]","[0.48529335856437683, 0.24890753626823425, -0.08347524702548981]","[0.4205213785171509, 0.19552254676818848, -0.0994086042046547]","[0.7413924336433411, 0.37836796045303345, -0.05147780850529671]","[0.6786168813705444, 0.2656581401824951, -0.0807531476020813]","[0.6310790777206421, 0.19396767020225525, -0.09507374465465546]","[0.5833500623703003, 0.1319679617881775, -0.10475103557109833]"
"[0.8468928337097168, 0.7465155124664307, 3.579163205813529e-07]","[0.7215303778648376, 0.7782530784606934, -0.030900366604328156]","[0.5860792398452759, 0.7415314316749573, -0.041601140052080154]","[0.4923399090766907, 0.6874656081199646, -0.053211987018585205]","[0.41303569078445435, 0.640856921672821, -0.06382521241903305]","[0.5503857135772705, 0.5447310209274292, -0.0015482241287827492]","[0.43381211161613464, 0.48316633701324463, -0.032522499561309814]","[0.35847464203834534, 0.44856318831443787, -0.06114891543984413]","[0.2951642870903015, 0.41288644075393677, -0.08314550668001175]","[0.5866082310676575, 0.46922773122787476, -0.013038192875683308]","[0.4690174460411072, 0.37566155195236206, -0.04199020937085152]","[0.39185038208961487, 0.3190661370754242, -0.07096903026103973]","[0.3279334306716919, 0.27124786376953125, -0.0918818861246109]","[0.642419695854187, 0.41840168833732605, -0.03262375295162201]","[0.5347608923912048, 0.3148515820503235, -0.06626619398593903]","[0.46390455961227417, 0.25367891788482666, -0.08980674296617508]","[0.40022051334381104, 0.2007598578929901, -0.10546252876520157]","[0.7144774794578552, 0.3812454640865326, -0.05599789321422577]","[0.6504724025726318, 0.2673456370830536, -0.0859110951423645]","[0.6031622886657715, 0.1956457793712616, -0.10038071870803833]","[0.5551853179931641, 0.13362479209899902, -0.1099696233868599]"
"[0.8242785930633545, 0.7314544916152954, 3.151006922053057e-07]","[0.7018861174583435, 0.7650081515312195, -0.02980942279100418]","[0.5704737901687622, 0.7347478866577148, -0.04023896902799606]","[0.4780992269515991, 0.6852813959121704, -0.05191650986671448]","[0.40280985832214355, 0.6357892155647278, -0.061972614377737045]","[0.5299452543258667, 0.5421061515808105, 0.002742225071415305]","[0.4170326292514801, 0.4845038056373596, -0.026901062577962875]","[0.3447861075401306, 0.4524867534637451, -0.05494087189435959]","[0.2832605838775635, 0.42098119854927063, -0.07614074647426605]","[0.5634043216705322, 0.4669729173183441, -0.007656825706362724]","[0.44877946376800537, 0.37663549184799194, -0.034347474575042725]","[0.3735893964767456, 0.324729323387146, -0.06127874180674553]","[0.31016087532043457, 0.28262919187545776, -0.08044971525669098]","[0.6157465577125549, 0.41393718123435974, -0.026151353493332863]","[0.5102564096450806, 0.3197157382965088, -0.05659617483615875]","[0.4408162534236908, 0.26456546783447266, -0.07750725746154785]","[0.3782413899898529, 0.21940380334854126, -0.09133068472146988]","[0.6855748295783997, 0.3731207251548767, -0.04862287640571594]","[0.6262526512145996, 0.26503363251686096, -0.07444612681865692]","[0.5805040001869202, 0.19936895370483398, -0.08619759976863861]","[0.5336450338363647, 0.14510419964790344, -0.09385433048009872]"
"[0.804898738861084, 0.7242432236671448, 2.9704358439630596e-07]","[0.6830616593360901, 0.759368896484375, -0.027167027816176414]","[0.5548895597457886, 0.7286422848701477, -0.0362083874642849]","[0.4644910395145416, 0.6802793145179749, -0.046924836933612823]","[0.38944682478904724, 0.632373034954071, -0.056500330567359924]","[0.5174860954284668, 0.5429021120071411, 0.0033909035846590996]","[0.4064350724220276, 0.4867245852947235, -0.02471531555056572]","[0.3350096046924591, 0.45610299706459045, -0.05127299949526787]","[0.2737351953983307, 0.4262259900569916, -0.0718223974108696]","[0.5495033264160156, 0.46783000230789185, -0.00797733198851347]","[0.4363952875137329, 0.3786123991012573, -0.03354896232485771]","[0.3610835671424866, 0.3276863396167755, -0.06007983535528183]","[0.29632171988487244, 0.2866402864456177, -0.07931892573833466]","[0.6003811359405518, 0.41571712493896484, -0.026963334530591965]","[0.4920960068702698, 0.3214403986930847, -0.05741041153669357]","[0.4212193191051483, 0.26743239164352417, -0.0797925814986229]","[0.35682904720306396, 0.22411537170410156, -0.09493464231491089]","[0.6688123941421509, 0.3773791193962097, -0.049435269087553024]","[0.6096967458724976, 0.27436909079551697, -0.07655259966850281]","[0.5629168748855591, 0.21121761202812195, -0.09026031941175461]","[0.5154030919075012, 0.15961474180221558, -0.09951610863208771]"
"[0.7859913110733032, 0.7168510556221008, 2.8026119025525986e-07]","[0.6683205366134644, 0.7541265487670898, -0.0285409614443779]","[0.5436882376670837, 0.7284238338470459, -0.0389246791601181]","[0.45462310314178467, 0.682135283946991, -0.05062880739569664]","[0.38034576177597046, 0.6344558596611023, -0.06123045086860657]","[0.5039910674095154, 0.5412144660949707, 0.0019729221239686012]","[0.3961898386478424, 0.4901762306690216, -0.026964323595166206]","[0.3270678222179413, 0.46283799409866333, -0.05461987480521202]","[0.2675113081932068, 0.4353279173374176, -0.07571113854646683]","[0.5341038703918457, 0.46686965227127075, -0.008824425749480724]","[0.42222630977630615, 0.38205671310424805, -0.034880105406045914]","[0.34844183921813965, 0.3332729637622833, -0.06179427355527878]","[0.2849324643611908, 0.2931591272354126, -0.08131576329469681]","[0.5829624533653259, 0.4155269265174866, -0.0273808054625988]","[0.476807564496994, 0.32341253757476807, -0.058236900717020035]","[0.40731582045555115, 0.271306574344635, -0.08074083179235458]","[0.3446258306503296, 0.22921723127365112, -0.09571608155965805]","[0.6490848660469055, 0.3783303499221802, -0.04952775314450264]","[0.5884613394737244, 0.27700918912887573, -0.07699507474899292]","[0.5416871309280396, 0.2145114243030548, -0.09070605039596558]","[0.49474310874938965, 0.1635100543498993, -0.09976216405630112]"
"[0.7547602653503418, 0.7040078639984131, 2.9794287570439337e-07]","[0.6427079439163208, 0.739212155342102, -0.02895377203822136]","[0.5242354273796082, 0.7176917195320129, -0.04162013903260231]","[0.43531596660614014, 0.6780920028686523, -0.055470533668994904]","[0.3613281846046448, 0.6333130598068237, -0.06810656934976578]","[0.4822534918785095, 0.5355715751647949, 0.001660004025325179]","[0.37663304805755615, 0.48718854784965515, -0.029400641098618507]","[0.3095632493495941, 0.46229463815689087, -0.058609649538993835]","[0.2530108690261841, 0.43598806858062744, -0.07994510233402252]","[0.5103113055229187, 0.4647938311100006, -0.00817203614860773]","[0.40143996477127075, 0.3843030631542206, -0.034889739006757736]","[0.3300931453704834, 0.3381994366645813, -0.0615885891020298]","[0.2700655460357666, 0.29961085319519043, -0.08083074539899826]","[0.5554512143135071, 0.4143458604812622, -0.025944219902157784]","[0.45406633615493774, 0.3241858184337616, -0.05553577095270157]","[0.3867412209510803, 0.271611750125885, -0.07545670121908188]","[0.32691600918769836, 0.22785165905952454, -0.08868688344955444]","[0.6160340309143066, 0.37774837017059326, -0.047514043748378754]","[0.554766058921814, 0.2805274724960327, -0.07246607542037964]","[0.5102177858352661, 0.21834492683410645, -0.0833035334944725]","[0.4663340747356415, 0.16664430499076843, -0.09033902734518051]"
"[0.738259494304657, 0.691912829875946, 2.735953330557095e-07]","[0.6266008615493774, 0.7311288118362427, -0.028175808489322662]","[0.5122614502906799, 0.7107160091400146, -0.039504386484622955]","[0.4253683090209961, 0.6708237528800964, -0.05247553065419197]","[0.3522648215293884, 0.6305790543556213, -0.06453428417444229]","[0.47211378812789917, 0.5323159694671631, 0.005888864863663912]","[0.3699803948402405, 0.485090047121048, -0.0228704996407032]","[0.30396848917007446, 0.4601687788963318, -0.05106274411082268]","[0.24797284603118896, 0.43298110365867615, -0.07230410724878311]","[0.4989396035671234, 0.4621724486351013, -0.00428596930578351]","[0.3925662338733673, 0.3844226598739624, -0.030826861038804054]","[0.3221059739589691, 0.3396245539188385, -0.05920528247952461]","[0.26184406876564026, 0.3016102910041809, -0.07983921468257904]","[0.5422535538673401, 0.412939190864563, -0.022326139733195305]","[0.4443996250629425, 0.3242059350013733, -0.05278562754392624]","[0.3785761594772339, 0.2745893597602844, -0.07554647326469421]","[0.31973767280578613, 0.23509946465492249, -0.09060293436050415]","[0.6012365221977234, 0.3781161308288574, -0.043913017958402634]","[0.5411990284919739, 0.28125402331352234, -0.06991828233003616]","[0.49798762798309326, 0.2225218117237091, -0.08252760767936707]","[0.4556562006473541, 0.1764029860496521, -0.09090504050254822]"
"[0.732286274433136, 0.6764054894447327, 3.0370048875738576e-07]","[0.6174240112304688, 0.7195500731468201, -0.029293783009052277]","[0.5053620338439941, 0.7033673524856567, -0.039787229150533676]","[0.419500470161438, 0.6682310700416565, -0.05211566016077995]","[0.3462764620780945, 0.6288718581199646, -0.06358370184898376]","[0.46891647577285767, 0.5297536849975586, 0.010960707440972328]","[0.36756056547164917, 0.4828888773918152, -0.01593535766005516]","[0.30210405588150024, 0.4577154517173767, -0.044041551649570465]","[0.24567720293998718, 0.4296395182609558, -0.06564895808696747]","[0.4939527213573456, 0.458789587020874, 0.001492683426477015]","[0.3885766863822937, 0.38325971364974976, -0.02347819320857525]","[0.3187393546104431, 0.33945223689079285, -0.05262233316898346]","[0.2589569687843323, 0.30216139554977417, -0.07423224300146103]","[0.53459233045578, 0.4085853695869446, -0.01654050499200821]","[0.4359394907951355, 0.3217634856700897, -0.0461311861872673]","[0.3698959946632385, 0.2736836075782776, -0.07127942144870758]","[0.31073904037475586, 0.23543086647987366, -0.08825572580099106]","[0.5899678468704224, 0.37103819847106934, -0.03834361210465431]","[0.529202401638031, 0.27318882942199707, -0.06401744484901428]","[0.4850066006183624, 0.21555113792419434, -0.07873491942882538]","[0.4411715269088745, 0.169086754322052, -0.08916445821523666]"
"[0.724605917930603, 0.6691862940788269, 3.0098797765276686e-07]","[0.6153281927108765, 0.7089148163795471, -0.02787184715270996]","[0.503107488155365, 0.6914805173873901, -0.03871533274650574]","[0.4173329770565033, 0.6558032035827637, -0.051299888640642166]","[0.34453731775283813, 0.6216972470283508, -0.06306468695402145]","[0.4657529592514038, 0.523677408695221, 0.005218987353146076]","[0.36446741223335266, 0.47638142108917236, -0.022654732689261436]","[0.2998173236846924, 0.45186251401901245, -0.0499776266515255]","[0.24499031901359558, 0.42498016357421875, -0.07039879262447357]","[0.48873651027679443, 0.4531415104866028, -0.004439987242221832]","[0.3836636543273926, 0.37918806076049805, -0.030765466392040253]","[0.3133600652217865, 0.3354066014289856, -0.05894314870238304]","[0.253763347864151, 0.2968687415122986, -0.0791177898645401]","[0.5280600190162659, 0.4006806015968323, -0.021709568798542023]","[0.4287763237953186, 0.3138573169708252, -0.05160627141594887]","[0.3645707070827484, 0.26714271306991577, -0.07429617643356323]","[0.30846381187438965, 0.2295982539653778, -0.08885978907346725]","[0.5826456546783447, 0.36036109924316406, -0.04255354776978493]","[0.5208264589309692, 0.26416468620300293, -0.06815153360366821]","[0.4758065938949585, 0.20615622401237488, -0.08136935532093048]","[0.43267688155174255, 0.15873917937278748, -0.08991933614015579]"
"[0.7203270196914673, 0.6656655669212341, 3.012812612723792e-07]","[0.6122251152992249, 0.7030640840530396, -0.028231412172317505]","[0.5011143088340759, 0.6868615746498108, -0.03989243507385254]","[0.4162154793739319, 0.6520098447799683, -0.052851103246212006]","[0.34290140867233276, 0.6187088489532471, -0.06456518918275833]","[0.46304914355278015, 0.5166902542114258, 0.0045337975025177]","[0.3624245524406433, 0.4702025353908539, -0.022732378914952278]","[0.298244833946228, 0.4458724856376648, -0.049158643931150436]","[0.24443760514259338, 0.41957250237464905, -0.0686774030327797]","[0.4863251745700836, 0.44714298844337463, -0.0041998508386313915]","[0.3833952248096466, 0.37216392159461975, -0.029007237404584885]","[0.31491339206695557, 0.32758694887161255, -0.0548468716442585]","[0.25761502981185913, 0.289425253868103, -0.07317699491977692]","[0.5257715582847595, 0.3954152464866638, -0.020545952022075653]","[0.428170382976532, 0.3103925883769989, -0.048673491925001144]","[0.3649255931377411, 0.26370683312416077, -0.068654365837574]","[0.3097696900367737, 0.2261175811290741, -0.0813421756029129]","[0.5804749131202698, 0.3557977080345154, -0.04057484492659569]","[0.5205175280570984, 0.2610926628112793, -0.06437435001134872]","[0.4764980375766754, 0.20405313372612, -0.07554683089256287]","[0.4343058466911316, 0.15831473469734192, -0.08251229673624039]"
"[0.7171520590782166, 0.6637036204338074, 2.9614196250804525e-07]","[0.6104607582092285, 0.6975762248039246, -0.027796883136034012]","[0.49879634380340576, 0.6775574088096619, -0.040646448731422424]","[0.41458868980407715, 0.6444487571716309, -0.05491779372096062]","[0.34208691120147705, 0.6160240769386292, -0.06829828768968582]","[0.4606260359287262, 0.5107168555259705, -8.229893865063787e-06]","[0.3626710772514343, 0.4631686806678772, -0.030003584921360016]","[0.2993781566619873, 0.4394048750400543, -0.05786152556538582]","[0.24593263864517212, 0.4142398536205292, -0.07772715389728546]","[0.4852479100227356, 0.4452401399612427, -0.009299611672759056]","[0.3859284520149231, 0.36760374903678894, -0.03665454313158989]","[0.31896305084228516, 0.32326802611351013, -0.06294752657413483]","[0.2620433270931244, 0.28495216369628906, -0.08103788644075394]","[0.5260027050971985, 0.39578360319137573, -0.02578010968863964]","[0.43425557017326355, 0.30986887216567993, -0.05451256409287453]","[0.37277570366859436, 0.26512575149536133, -0.07257715612649918]","[0.31934913992881775, 0.22933515906333923, -0.08353241533041]","[0.5814443230628967, 0.3582361340522766, -0.04599598050117493]","[0.5229198336601257, 0.26055318117141724, -0.06872215121984482]","[0.48015815019607544, 0.20065632462501526, -0.07777944952249527]","[0.43968722224235535, 0.15328645706176758, -0.08301077038049698]"
"[0.7164765000343323, 0.6534070372581482, 2.544654762459686e-07]","[0.6092575192451477, 0.6919464468955994, -0.02033030427992344]","[0.4965939521789551, 0.6665308475494385, -0.023933636024594307]","[0.4146862328052521, 0.6280065774917603, -0.03047662414610386]","[0.34562861919403076, 0.5981257557868958, -0.036569707095623016]","[0.46544837951660156, 0.49595069885253906, 0.017267398536205292]","[0.36940997838974, 0.4504750072956085, -0.003793592331930995]","[0.30610257387161255, 0.427382230758667, -0.02754262462258339]","[0.2510923743247986, 0.4006061851978302, -0.04623021185398102]","[0.48749977350234985, 0.42900702357292175, 0.005861267913132906]","[0.3871529698371887, 0.3532528281211853, -0.013328688219189644]","[0.31856536865234375, 0.30781984329223633, -0.038099706172943115]","[0.26057395339012146, 0.26770180463790894, -0.05645705386996269]","[0.526960551738739, 0.3795473575592041, -0.012617401778697968]","[0.4343312084674835, 0.29147452116012573, -0.0356539711356163]","[0.37117713689804077, 0.2426927387714386, -0.05572828650474548]","[0.3147966265678406, 0.20293176174163818, -0.0696520134806633]","[0.5815825462341309, 0.34243541955947876, -0.03444303199648857]","[0.525860607624054, 0.24513286352157593, -0.054137784987688065]","[0.4838409125804901, 0.1860026717185974, -0.06439951062202454]","[0.44197043776512146, 0.1374962031841278, -0.07172855734825134]"
"[0.7155432105064392, 0.647963285446167, 2.867514581339492e-07]","[0.6099216341972351, 0.684095025062561, -0.025451119989156723]","[0.49788975715637207, 0.6584292054176331, -0.03214181587100029]","[0.41429829597473145, 0.6221598982810974, -0.04076005518436432]","[0.34329044818878174, 0.595690906047821, -0.04869557172060013]","[0.4645715355873108, 0.4882384240627289, 0.012213438749313354]","[0.3689960241317749, 0.4437961280345917, -0.010187916457653046]","[0.3065761923789978, 0.4187440574169159, -0.03455274924635887]","[0.253253310918808, 0.3895098567008972, -0.053726956248283386]","[0.48789000511169434, 0.4216916561126709, 0.0030160555616021156]","[0.3899734318256378, 0.345196396112442, -0.017569320276379585]","[0.32364481687545776, 0.2993461489677429, -0.04232730343937874]","[0.2668372392654419, 0.2592141926288605, -0.06071280688047409]","[0.5282938480377197, 0.37369292974472046, -0.013777845539152622]","[0.43748021125793457, 0.28580906987190247, -0.03864706680178642]","[0.37554895877838135, 0.23884788155555725, -0.05910400301218033]","[0.320055216550827, 0.2009122371673584, -0.07307644933462143]","[0.5837812423706055, 0.3384939432144165, -0.03427615016698837]","[0.5309098362922668, 0.2384553849697113, -0.055533021688461304]","[0.49083471298217773, 0.17626971006393433, -0.06707219034433365]","[0.4504781663417816, 0.12490764260292053, -0.0753595381975174]"
"[0.714374303817749, 0.6467703580856323, 2.3746608235342137e-07]","[0.6109691262245178, 0.6831393241882324, -0.02474452182650566]","[0.49837324023246765, 0.657741367816925, -0.030189866200089455]","[0.41384389996528625, 0.6220367550849915, -0.03740474209189415]","[0.3422074019908905, 0.5924432277679443, -0.043569717556238174]","[0.46513593196868896, 0.48495450615882874, 0.01707036793231964]","[0.3714446425437927, 0.4404798448085785, -0.0019554293248802423]","[0.3094128370285034, 0.41546523571014404, -0.024403998628258705]","[0.2565554082393646, 0.3874918222427368, -0.04308374598622322]","[0.48814404010772705, 0.419868141412735, 0.007844788022339344]","[0.39074641466140747, 0.34910133481025696, -0.010226445272564888]","[0.3251098394393921, 0.30617257952690125, -0.03354615718126297]","[0.26953956484794617, 0.2685163617134094, -0.05131636559963226]","[0.5280967950820923, 0.3740856647491455, -0.009302924387156963]","[0.4364258646965027, 0.2864457666873932, -0.03334878012537956]","[0.3735388517379761, 0.2363053411245346, -0.05391110107302666]","[0.316067099571228, 0.19433468580245972, -0.06848233193159103]","[0.5830027461051941, 0.3403983414173126, -0.02997756563127041]","[0.5309427380561829, 0.24323444068431854, -0.05184800550341606]","[0.49142682552337646, 0.18154260516166687, -0.06407126784324646]","[0.45070505142211914, 0.12906455993652344, -0.07315565645694733]"
"[0.7134513854980469, 0.6438980102539062, 2.7131099500365963e-07]","[0.6101334095001221, 0.6806024312973022, -0.02635059878230095]","[0.4977896213531494, 0.655442476272583, -0.033333878964185715]","[0.41453924775123596, 0.6184115409851074, -0.04196983575820923]","[0.34441858530044556, 0.5910615921020508, -0.04969482868909836]","[0.46532905101776123, 0.4824832081794739, 0.011814313009381294]","[0.3710602819919586, 0.43954136967658997, -0.010696674697101116]","[0.30967408418655396, 0.41458311676979065, -0.035264402627944946]","[0.2574004530906677, 0.3850442171096802, -0.05451640114188194]","[0.48891308903694153, 0.41470080614089966, 0.0033034910447895527]","[0.39236271381378174, 0.33989977836608887, -0.01703830435872078]","[0.3264557123184204, 0.29407742619514465, -0.04166605323553085]","[0.27053821086883545, 0.2534533441066742, -0.059890326112508774]","[0.529329776763916, 0.36686956882476807, -0.012846974655985832]","[0.44071054458618164, 0.28048062324523926, -0.03713873401284218]","[0.3796958923339844, 0.23363235592842102, -0.05699457600712776]","[0.32524895668029785, 0.1954173445701599, -0.07053840160369873]","[0.5847432613372803, 0.3328635096549988, -0.03282087668776512]","[0.5331313014030457, 0.23587879538536072, -0.05352349951863289]","[0.49311208724975586, 0.17658305168151855, -0.06450095027685165]","[0.45263010263442993, 0.12783071398735046, -0.07227862626314163]"
"[0.7140079736709595, 0.642399787902832, 2.9721107352997933e-07]","[0.6082162857055664, 0.6788137555122375, -0.026481496170163155]","[0.4979373812675476, 0.6540849208831787, -0.033911701291799545]","[0.414767324924469, 0.6184226870536804, -0.04338012635707855]","[0.3453257083892822, 0.589543342590332, -0.05204020440578461]","[0.4675910770893097, 0.48196783661842346, 0.013544297777116299]","[0.3735746145248413, 0.437122106552124, -0.009380084462463856]","[0.3121987283229828, 0.4101347029209137, -0.034665707498788834]","[0.2597673535346985, 0.3783835470676422, -0.05439897999167442]","[0.49260109663009644, 0.41461947560310364, 0.004562650341540575]","[0.3969014286994934, 0.33799660205841064, -0.016799746081233025]","[0.33119407296180725, 0.29054588079452515, -0.04286852106451988]","[0.2745305597782135, 0.2482273280620575, -0.06210360676050186]","[0.533310055732727, 0.36745497584342957, -0.012244329787790775]","[0.4467884600162506, 0.2786729335784912, -0.037622228264808655]","[0.38697001338005066, 0.22989971935749054, -0.05840829759836197]","[0.3330743908882141, 0.19035476446151733, -0.07229355722665787]","[0.5877888202667236, 0.3340339660644531, -0.03286796063184738]","[0.5367856621742249, 0.23453550040721893, -0.05411811172962189]","[0.4978654980659485, 0.17234259843826294, -0.06532035022974014]","[0.45854195952415466, 0.12118661403656006, -0.07314073294401169]"
"[0.7127447128295898, 0.6407429575920105, 3.012193019458209e-07]","[0.6095187067985535, 0.6772845387458801, -0.026402262970805168]","[0.4985122084617615, 0.6531856060028076, -0.03425983712077141]","[0.4154222309589386, 0.6186113953590393, -0.04385760799050331]","[0.34625083208084106, 0.5918264389038086, -0.0525285042822361]","[0.46607184410095215, 0.4801160991191864, 0.011607009917497635]","[0.372778058052063, 0.4341588616371155, -0.010557602159678936]","[0.31300538778305054, 0.4077160954475403, -0.03491635248064995]","[0.2620759606361389, 0.3771662712097168, -0.053925760090351105]","[0.49179211258888245, 0.4124267101287842, 0.002696458250284195]","[0.39659383893013, 0.33424144983291626, -0.01754501648247242]","[0.3316032290458679, 0.28624558448791504, -0.04224241152405739]","[0.2766242027282715, 0.24440772831439972, -0.06050008535385132]","[0.5333760380744934, 0.36550667881965637, -0.013896021991968155]","[0.44741904735565186, 0.2735137939453125, -0.03817666694521904]","[0.3882187604904175, 0.22308707237243652, -0.05828126147389412]","[0.33497950434684753, 0.18202432990074158, -0.0719250813126564]","[0.5890049338340759, 0.3328903317451477, -0.034226126968860626]","[0.5382827520370483, 0.23253045976161957, -0.05486642196774483]","[0.4990735352039337, 0.17070257663726807, -0.06576265394687653]","[0.45900776982307434, 0.11946752667427063, -0.0734458863735199]"
"[0.7121037244796753, 0.6419275999069214, 3.236088161884254e-07]","[0.6094728708267212, 0.6785432696342468, -0.025765588507056236]","[0.49777472019195557, 0.6529653072357178, -0.03279760107398033]","[0.4149893522262573, 0.6187681555747986, -0.041735369712114334]","[0.34623807668685913, 0.5990453958511353, -0.050278741866350174]","[0.4658874571323395, 0.4800874590873718, 0.011942130513489246]","[0.3732151389122009, 0.4340217709541321, -0.00973794236779213]","[0.31335562467575073, 0.40614184737205505, -0.03398778289556503]","[0.26243987679481506, 0.37422052025794983, -0.052955057471990585]","[0.49250221252441406, 0.4129210412502289, 0.002620722632855177]","[0.3983556032180786, 0.33341893553733826, -0.01678374782204628]","[0.3335324823856354, 0.2842743396759033, -0.04122094064950943]","[0.2787153720855713, 0.2415979504585266, -0.059509288519620895]","[0.5346486568450928, 0.36707305908203125, -0.014284833334386349]","[0.45130783319473267, 0.2752741873264313, -0.03751112520694733]","[0.3918797969818115, 0.22529193758964539, -0.05743042007088661]","[0.33867159485816956, 0.18430674076080322, -0.07130233198404312]","[0.5901055932044983, 0.3359420895576477, -0.03499053418636322]","[0.5412231087684631, 0.23589496314525604, -0.054532911628484726]","[0.503905713558197, 0.17298516631126404, -0.06488224118947983]","[0.4658886790275574, 0.11913537979125977, -0.07251641154289246]"
"[0.7107531428337097, 0.6417677998542786, 3.224627391773538e-07]","[0.6095834970474243, 0.6786028146743774, -0.026457935571670532]","[0.4989102780818939, 0.6535302400588989, -0.03477535769343376]","[0.4165211617946625, 0.6201009154319763, -0.04474049061536789]","[0.34731292724609375, 0.6014354228973389, -0.05431271716952324]","[0.4656931757926941, 0.4807077646255493, 0.008573519997298717]","[0.37292683124542236, 0.4337509274482727, -0.013764727860689163]","[0.313113272190094, 0.40572407841682434, -0.03805573284626007]","[0.2623867988586426, 0.37373435497283936, -0.05703546851873398]","[0.49227797985076904, 0.4130961298942566, -0.000786412158049643]","[0.3976607322692871, 0.3325621485710144, -0.02111121080815792]","[0.3326447606086731, 0.2828868627548218, -0.04574793577194214]","[0.27776700258255005, 0.23963211476802826, -0.06410658359527588]","[0.5344998836517334, 0.3670220375061035, -0.01753300614655018]","[0.4505760669708252, 0.27273494005203247, -0.04149356856942177]","[0.3912832736968994, 0.22077739238739014, -0.06168742477893829]","[0.33795297145843506, 0.177963525056839, -0.07576823234558105]","[0.5902588963508606, 0.3359549939632416, -0.03800006955862045]","[0.5412223935127258, 0.23465734720230103, -0.058144502341747284]","[0.5032206177711487, 0.1714192032814026, -0.06876984238624573]","[0.4640927016735077, 0.11766952276229858, -0.07659947127103806]"
